1,0.000000,0.000000
11,0.000000,0.000000
21,0.000000,0.000000
31,0.000000,0.000000
41,0.000000,0.000000
51,0.000000,0.000000
61,0.000000,0.000000
71,0.000000,0.000000
81,0.000000,0.000000
91,0.000000,0.000000
101,0.000000,0.000000
111,0.000000,0.000000
121,0.000000,0.000000
131,0.000000,0.000000
141,0.000000,0.000000
151,0.000000,0.000000
161,0.000000,0.000000
171,0.000000,0.000000
181,0.000000,0.000000
191,0.000000,0.000000
201,0.000000,0.000000
211,0.000000,0.000000
221,0.000000,0.000000
231,0.000000,0.000000
241,0.000000,0.000000
251,0.000000,0.000000
261,0.000000,0.000000
271,0.000000,0.000000
281,0.000000,0.000000
291,0.000000,0.000000
301,0.000000,0.000000
311,0.000000,0.000000
321,0.000000,0.000000
331,0.000000,0.000000
341,0.000000,0.000000
351,0.000000,0.000000
361,0.000000,0.000000
371,0.000000,0.000000
381,0.000000,0.000000
391,0.000000,0.000000
401,0.000000,0.000000
411,0.000000,0.000000
421,0.000000,0.000000
431,0.000000,0.000000
441,0.000000,0.000000
451,0.000000,0.000000
461,0.000000,0.000000
471,0.000000,0.000000
481,0.000000,0.000000
491,0.000000,0.000000
501,0.000000,0.000000
511,0.000000,0.000000
521,0.000000,0.000000
531,0.000000,0.000000
541,0.000000,0.000000
551,0.000000,0.000000
561,0.000000,0.000000
571,0.000000,0.000000
581,0.000000,0.000000
591,0.000000,0.000000
601,0.000000,0.000000
611,0.000000,0.000000
621,0.000000,0.000000
631,0.000000,0.000000
641,0.000000,0.000000
651,0.000000,0.000000
661,0.000000,0.000000
671,0.000000,0.000000
681,0.000000,0.000000
691,0.000000,0.000000
701,0.000000,0.000000
711,0.000000,0.000000
721,0.000000,0.000000
731,0.000000,0.000000
741,0.000000,0.000000
751,0.000000,0.000000
761,0.000000,0.000000
771,0.000000,0.000000
781,0.000000,0.000000
791,0.000000,0.000000
801,0.000000,0.000000
811,0.000000,0.000000
821,0.000000,0.000000
831,0.000000,0.000000
841,0.000000,0.000000
851,0.000000,0.000000
861,0.000000,0.000000
871,0.000000,0.055556
881,0.000000,0.055556
891,0.000000,0.055556
901,0.000000,0.055556
911,0.000000,0.055556
921,0.000000,0.055556
931,0.000000,0.055556
941,0.000000,0.055556
951,0.000000,0.055556
961,0.000000,0.055556
971,0.000000,0.055556
981,0.000000,0.055556
991,0.000000,0.111111
1001,0.000000,0.111111
1011,0.000000,0.111111
1021,0.000000,0.111111
1031,0.000000,0.111111
1041,0.000000,0.166667
1051,0.000000,0.166667
1061,0.000000,0.222222
1071,0.000000,0.222222
1081,0.000000,0.222222
1091,0.000000,0.222222
1101,0.000000,0.277778
1111,0.000000,0.277778
1121,0.000000,0.277778
1131,0.000000,0.277778
1141,0.000000,0.333333
1151,0.000000,0.333333
1161,0.000000,0.333333
1171,0.000000,0.333333
1181,0.000000,0.333333
1191,0.000000,0.333333
1201,0.000000,0.333333
1211,0.000000,0.333333
1221,0.000000,0.333333
1231,0.000000,0.333333
1241,0.000000,0.333333
1251,0.000000,0.333333
1261,0.000000,0.333333
1271,0.000000,0.333333
1281,0.000000,0.333333
1291,0.000000,0.333333
1301,0.000000,0.333333
1311,0.000000,0.333333
1321,0.000000,0.333333
1331,0.000000,0.333333
1341,0.000000,0.333333
1351,0.000000,0.333333
1361,0.000000,0.333333
1371,0.000000,0.333333
1381,0.000000,0.333333
1391,0.000000,0.333333
1401,0.000000,0.333333
1411,0.000000,0.333333
1421,0.000000,0.333333
1431,0.000000,0.333333
1441,0.000000,0.333333
1451,0.000000,0.333333
1461,0.000000,0.333333
1471,0.000000,0.333333
1481,0.000000,0.333333
1491,0.000000,0.333333
1501,0.000000,0.333333
1511,0.000000,0.388889
1521,0.000000,0.388889
1531,0.000000,0.388889
1541,0.000000,0.388889
1551,0.000000,0.388889
1561,0.000000,0.388889
1571,0.000000,0.388889
1581,0.000000,0.388889
1591,0.000000,0.388889
1601,0.000000,0.388889
1611,0.000000,0.388889
1621,0.000000,0.388889
1631,0.000000,0.388889
1641,0.000000,0.388889
1651,0.000000,0.388889
1661,0.000000,0.388889
1671,0.000000,0.388889
1681,0.000000,0.388889
1691,0.000000,0.388889
1701,0.000000,0.388889
1711,0.000000,0.388889
1721,0.000000,0.388889
1731,0.000000,0.388889
1741,0.000000,0.388889
1751,0.000000,0.388889
1761,0.000000,0.388889
1771,0.000000,0.388889
1781,0.000000,0.388889
1791,0.000000,0.388889
1801,0.000000,0.388889
1811,0.000000,0.388889
1821,0.000000,0.388889
1831,0.000000,0.388889
1841,0.000000,0.388889
1851,0.000000,0.388889
1861,0.000000,0.388889
1871,0.000000,0.388889
1881,0.000000,0.388889
1891,0.000000,0.388889
1901,0.000000,0.388889
1911,0.000000,0.388889
1921,0.000000,0.388889
1931,0.000000,0.388889
1941,0.000000,0.388889
1951,0.000000,0.388889
1961,0.000000,0.388889
1971,0.000000,0.388889
1981,0.000000,0.388889
1991,0.000000,0.388889
2001,0.000000,0.388889
2011,0.055556,0.388889
2021,0.055556,0.388889
2031,0.055556,0.388889
2041,0.055556,0.388889
2051,0.055556,0.388889
2061,0.055556,0.388889
2071,0.055556,0.388889
2081,0.055556,0.388889
2091,0.055556,0.388889
2101,0.111111,0.388889
2111,0.111111,0.388889
2121,0.111111,0.388889
2131,0.111111,0.388889
2141,0.111111,0.333333
2151,0.111111,0.333333
2161,0.166667,0.333333
2171,0.166667,0.333333
2181,0.166667,0.333333
2191,0.166667,0.333333
2201,0.166667,0.333333
2211,0.166667,0.333333
2221,0.166667,0.333333
2231,0.166667,0.333333
2241,0.166667,0.333333
2251,0.166667,0.333333
2261,0.166667,0.333333
2271,0.166667,0.333333
2281,0.166667,0.333333
2291,0.166667,0.333333
2301,0.166667,0.333333
2311,0.166667,0.277778
2321,0.166667,0.277778
2331,0.166667,0.277778
2341,0.166667,0.277778
2351,0.166667,0.277778
2361,0.166667,0.277778
2371,0.166667,0.277778
2381,0.166667,0.277778
2391,0.166667,0.277778
