1,0.000000,0.000000
11,0.000000,0.000000
21,0.000000,0.000000
31,0.000000,0.000000
41,0.000000,0.000000
51,0.000000,0.000000
61,0.000000,0.000000
71,0.000000,0.000000
81,0.000000,0.000000
91,0.000000,0.000000
101,0.000000,0.000000
111,0.000000,0.000000
121,0.000000,0.000000
131,0.000000,0.000000
141,0.000000,0.000000
151,0.000000,0.000000
161,0.000000,0.000000
171,0.000000,0.000000
181,0.000000,0.000000
191,0.000000,0.000000
201,0.000000,0.000000
211,0.000000,0.000000
221,0.000000,0.000000
231,0.000000,0.000000
241,0.000000,0.000000
251,0.000000,0.000000
261,0.000000,0.000000
271,0.000000,0.000000
281,0.000000,0.000000
291,0.000000,0.000000
301,0.000000,0.000000
311,0.000000,0.000000
321,0.000000,0.000000
331,0.000000,0.000000
341,0.000000,0.000000
351,0.000000,0.000000
361,0.000000,0.000000
371,0.000000,0.000000
381,0.000000,0.000000
391,0.000000,0.000000
401,0.000000,0.000000
411,0.000000,0.000000
421,0.000000,0.000000
431,0.000000,0.000000
441,0.000000,0.000000
451,0.000000,0.000000
461,0.000000,0.000000
471,0.000000,0.000000
481,0.000000,0.000000
491,0.000000,0.000000
501,0.000000,0.000000
511,0.000000,0.000000
521,0.000000,0.000000
531,0.000000,0.000000
541,0.000000,0.000000
551,0.000000,0.000000
561,0.000000,0.000000
571,0.000000,0.000000
581,0.000000,0.000000
591,0.000000,0.000000
601,0.000000,0.000000
611,0.000000,0.000000
621,0.000000,0.000000
631,0.000000,0.000000
641,0.000000,0.000000
651,0.000000,0.000000
661,0.000000,0.000000
671,0.000000,0.000000
681,0.000000,0.000000
691,0.000000,0.000000
701,0.000000,0.000000
711,0.000000,0.000000
721,0.000000,0.000000
731,0.000000,0.000000
741,0.000000,0.000000
751,0.000000,0.000000
761,0.000000,0.000000
771,0.000000,0.000000
781,0.000000,0.000000
791,0.000000,0.000000
801,0.000000,0.000000
811,0.000000,0.000000
821,0.000000,0.000000
831,0.000000,0.000000
841,0.000000,0.000000
851,0.000000,0.000000
861,0.000000,0.000000
871,0.000000,0.000000
881,0.000000,0.000000
891,0.000000,0.000000
901,0.000000,0.000000
911,0.000000,0.000000
921,0.000000,0.000000
931,0.000000,0.000000
941,0.000000,0.000000
951,0.000000,0.000000
961,0.000000,0.000000
971,0.000000,0.000000
981,0.000000,0.000000
991,0.000000,0.000000
1001,0.000000,0.000000
1011,0.000000,0.000000
1021,0.000000,0.000000
1031,0.000000,0.000000
1041,0.000000,0.000000
1051,0.000000,0.000000
1061,0.000000,0.000000
1071,0.000000,0.000000
1081,0.000000,0.000000
1091,0.000000,0.000000
1101,0.000000,0.000000
1111,0.000000,0.000000
1121,0.000000,0.055556
1131,0.000000,0.055556
1141,0.000000,0.111111
1151,0.000000,0.111111
1161,0.000000,0.111111
1171,0.000000,0.166667
1181,0.000000,0.166667
1191,0.000000,0.222222
1201,0.000000,0.222222
1211,0.000000,0.277778
1221,0.000000,0.277778
1231,0.000000,0.333333
1241,0.000000,0.333333
1251,0.000000,0.333333
1261,0.000000,0.333333
1271,0.000000,0.388889
1281,0.000000,0.388889
1291,0.000000,0.388889
1301,0.000000,0.388889
1311,0.000000,0.388889
1321,0.000000,0.388889
1331,0.000000,0.388889
1341,0.000000,0.388889
1351,0.000000,0.388889
1361,0.000000,0.388889
1371,0.000000,0.388889
1381,0.000000,0.388889
1391,0.000000,0.388889
1401,0.000000,0.388889
1411,0.000000,0.388889
1421,0.000000,0.388889
1431,0.000000,0.388889
1441,-0.111111,0.388889
1451,-0.111111,0.388889
1461,-0.111111,0.388889
1471,-0.111111,0.388889
1481,-0.111111,0.388889
1491,-0.111111,0.388889
1501,-0.111111,0.388889
1511,-0.111111,0.388889
1521,-0.111111,0.388889
1531,-0.111111,0.388889
1541,-0.111111,-0.111111
1551,-0.111111,-0.166667
1561,-0.111111,-0.166667
1571,-0.111111,-0.222222
1581,-0.111111,-0.222222
1591,-0.111111,-0.222222
1601,-0.111111,-0.222222
1611,-0.111111,-0.222222
1621,-0.111111,-0.222222
1631,-0.111111,-0.222222
1641,-0.111111,-0.222222
1651,-0.111111,-0.222222
1661,-0.111111,-0.222222
1671,-0.111111,-0.222222
1681,-0.111111,-0.222222
1691,-0.111111,-0.222222
1701,-0.111111,-0.222222
1711,-0.111111,-0.222222
1721,-0.111111,-0.222222
1731,-0.111111,-0.222222
1741,-0.111111,-0.222222
1751,-0.111111,-0.222222
1761,-0.111111,-0.222222
1771,-0.111111,-0.222222
1781,-0.111111,-0.222222
1791,-0.111111,-0.222222
1801,-0.111111,-0.222222
1811,-0.111111,-0.222222
1821,-0.111111,-0.222222
1831,-0.111111,-0.222222
1841,-0.111111,-0.222222
1851,-0.111111,-0.222222
1861,-0.111111,-0.222222
1871,-0.111111,-0.222222
1881,-0.111111,-0.222222
1891,-0.111111,-0.222222
1901,-0.111111,-0.222222
1911,-0.111111,-0.222222
1921,-0.111111,-0.222222
1931,-0.111111,-0.222222
1941,-0.111111,-0.222222
1951,-0.111111,-0.222222
1961,-0.111111,-0.222222
1971,-0.111111,-0.222222
1981,-0.111111,-0.222222
1991,-0.111111,-0.222222
2001,-0.111111,-0.222222
2011,-0.111111,-0.222222
2021,-0.111111,-0.222222
2031,-0.111111,-0.222222
2041,-0.111111,-0.222222
2051,-0.111111,-0.222222
2061,-0.111111,-0.222222
2071,-0.111111,-0.222222
2081,-0.111111,-0.222222
2091,-0.111111,-0.222222
2101,-0.111111,-0.222222
2111,-0.111111,-0.222222
2121,-0.111111,-0.222222
2131,-0.111111,-0.222222
2141,-0.111111,-0.222222
2151,-0.111111,-0.222222
2161,-0.111111,-0.222222
2171,-0.111111,-0.222222
2181,-0.111111,-0.222222
2191,-0.111111,-0.222222
2201,-0.111111,-0.222222
2211,-0.111111,-0.222222
2221,-0.111111,-0.222222
2231,-0.111111,-0.222222
2241,-0.111111,-0.222222
2251,-0.111111,-0.222222
2261,-0.111111,-0.222222
2271,-0.111111,-0.222222
